41514	64	24	0.03	0	0
41516	65	18	0.02	0	0
41518	66	12	0.01	0	0
41520	67	10	0	0	0
41522	68	10	0	0	0
41524	69	8	-0	0	0
41526	70	6	-0.01	0	0
41528	71	-2	-0.02	0	0
41530	72	-8	-0.03	0	0
41532	73	-10	-0.04	0	0
41534	74	-8	-0.03	0	0
41536	75	-8	-0.03	0	0
41538	76	-10	-0.04	0	0
41540	77	-10	-0.04	0	0
41542	78	-8	-0.03	0	0
41544	79	-10	-0.04	0	0
41546	80	-8	-0.03	0	0
41548	81	-6	-0.03	0	0
41550	82	-6	-0.03	0	0
41552	83	-8	-0.03	0	0
41554	84	-6	-0.03	0	0
41556	85	-6	-0.03	0	0
41558	86	-2	-0.02	0	0
41560	87	-2	-0.02	0	0
41562	88	-2	-0.02	0	0
41564	89	-4	-0.03	0	0
41566	90	-6	-0.03	0	0
41568	91	-6	-0.03	0	0
41570	92	-8	-0.03	0	0
41572	93	-8	-0.03	0	0
41574	94	-6	-0.03	0	0
41576	95	-6	-0.03	0	0
41578	96	-4	-0.03	0	0
41580	97	-6	-0.03	0	0
41582	98	-10	-0.04	0	0
41584	99	-14	-0.05	0	0
41586	100	-12	-0.04	0	0
41588	101	-8	-0.03	0	0
41590	102	-8	-0.03	0	0
41592	103	-10	-0.04	0	0
41594	104	-8	-0.03	0	0
41596	105	-6	-0.03	0	0
41598	106	-10	-0.04	0	0
41600	107	-12	-0.04	0	0
41602	108	-8	-0.03	0	0
41604	109	-2	-0.02	0	0
41606	110	0	-0.02	0	0
41608	111	4	-0.01	0	0
41610	112	8	-0	0	0
41612	113	16	0.01	0	0
41614	114	24	0.03	0	0
41616	115	28	0.04	0	0
41618	116	30	0.04	0	0
41620	117	30	0.04	0	0
41622	118	30	0.04	0	0
41624	119	32	0.05	0	0
41626	120	30	0.04	0	0
41628	121	28	0.04	0	0
41630	122	24	0.03	0	0
41632	123	20	0.02	0	0
41634	124	16	0.01	0	0
41636	125	14	0.01	0	0
41638	126	10	0	0	0
41640	127	8	-0	0	0
41642	128	6	-0.01	0	0
41644	129	2	-0.01	0	0
41646	130	-2	-0.02	0	0
41648	131	-4	-0.03	0	0
41650	132	-4	-0.03	0	0
41652	133	-6	-0.03	0	0
41654	134	-8	-0.03	0	0
41656	135	-6	-0.03	0	0
41658	136	-6	-0.03	0	0
41660	137	-10	-0.04	0	0
41662	138	-8	-0.03	0	0
41664	139	-6	-0.03	0	0
41666	140	-6	-0.03	0	0
41668	141	-2	-0.02	0	0
41670	142	0	-0.02	0	0
41672	143	-2	-0.02	0	0
41674	144	-2	-0.02	0	0
41676	145	-2	-0.02	0	0
41678	146	-2	-0.02	0	0
41680	147	-4	-0.03	0	0
41682	148	-6	-0.03	0	0
41684	149	-6	-0.03	0	0
41686	150	-2	-0.02	0	0
41688	151	-2	-0.02	0	0
41690	152	-4	-0.03	0	0
41692	153	-6	-0.03	0	0
41694	154	-6	-0.03	0	0
41696	155	-6	-0.03	0	0
41698	156	-4	-0.03	0	0
41700	157	-6	-0.03	0	0
41702	158	-12	-0.04	0	0
41704	159	-12	-0.04	0	0
41706	160	-8	-0.03	0	0
41708	161	-8	-0.03	0	0
41710	162	-6	-0.03	0	0
41712	163	-4	-0.03	0	0
41714	164	-2	-0.02	0	0
41716	165	-4	-0.03	0	0
41718	166	-4	-0.03	0	0
41720	167	-4	-0.03	0	0
41722	168	0	-0.02	0	0
41724	169	2	-0.01	0	0
41726	170	6	-0.01	0	0
41728	171	8	-0	0	0
41730	172	12	0.01	0	0
41732	173	18	0.02	0	0
41734	174	24	0.03	0	0
41736	175	28	0.04	0	0
41738	176	28	0.04	0	0
41740	177	26	0.03	0	0
41742	178	24	0.03	0	0
41744	179	22	0.03	0	0
41746	180	20	0.02	0	0
41748	181	18	0.02	0	0
41750	182	14	0.01	0	0
41752	183	12	0.01	0	0
41754	184	10	0	0	0
41756	185	4	-0.01	0	0
41758	186	4	-0.01	0	0
41760	187	4	-0.01	0	0
41762	188	2	-0.01	0	0
41764	189	-2	-0.02	0	0
41766	190	-2	-0.02	0	0
41768	191	-4	-0.03	0	0
41770	192	-6	-0.03	0	0
41772	193	-6	-0.03	0	0
41774	194	-4	-0.03	0	0
41776	195	-6	-0.03	0	0
41778	196	-8	-0.03	0	0
41780	197	-8	-0.03	0	0
41782	198	-6	-0.03	0	0
41784	199	-4	-0.03	0	0
41786	200	-4	-0.03	0	0
41788	201	-2	-0.02	0	0
41790	202	-2	-0.02	0	0
41792	203	-4	-0.03	0	0
41794	204	-6	-0.03	0	0
41796	205	-2	-0.02	0	0
41798	206	0	-0.02	0	0
41800	207	-2	-0.02	0	0
41802	208	-8	-0.03	0	0
41804	209	-8	-0.03	0	0
41806	210	-6	-0.03	0	0
41808	211	-6	-0.03	0	0
41810	212	-6	-0.03	0	0
41812	213	-4	-0.03	0	0
41814	214	-4	-0.03	0	0
41816	215	-6	-0.03	0	0
41818	216	-6	-0.03	0	0
41820	217	-6	-0.03	0	0
41822	218	-6	-0.03	0	0
41824	219	-8	-0.03	0	0
41826	220	-6	-0.03	0	0
41828	221	-6	-0.03	0	0
41830	222	-8	-0.03	0	0
41832	223	-10	-0.04	0	0
41834	224	-10	-0.04	0	0
41836	225	-10	-0.04	0	0
41838	226	-8	-0.03	0	0
41840	227	-6	-0.03	0	0
41842	228	-4	-0.03	0	0
41844	229	-2	-0.02	0	0
41846	230	0	-0.02	0	0
41848	231	0	-0.02	0	0
41850	232	4	-0.01	0	0
41852	233	10	0	0	0
41854	234	20	0.02	0	0
41856	235	26	0.03	0	0
41858	236	28	0.04	0	0
41860	237	30	0.04	0	0
41862	238	30	0.04	0	0
41864	239	26	0.03	0	0
41866	240	24	0.03	0	0
41868	241	24	0.03	0	0
41870	242	22	0.03	0	0
41872	243	16	0.01	0	0
41874	244	12	0.01	0	0
41876	245	10	0	0	0
41878	246	10	0	0	0
41880	247	8	-0	0	0
41882	248	6	-0.01	0	0
41884	249	4	-0.01	0	0
41886	250	2	-0.01	0	0
41888	251	2	-0.01	0	0
41890	252	-2	-0.02	0	0
41892	253	-4	-0.03	0	0
41894	254	-6	-0.03	0	0
41896	255	-6	-0.03	0	0
41898	256	-6	-0.03	0	0
41900	257	-8	-0.03	0	0
41902	258	-10	-0.04	0	0
41904	259	-8	-0.03	0	0
41906	260	-4	-0.03	0	0
41908	261	-2	-0.02	0	0
41910	262	-2	-0.02	0	0
41912	263	-2	-0.02	0	0
41914	264	-2	-0.02	0	0
41916	265	-2	-0.02	0	0
41918	266	-4	-0.03	0	0
41920	267	-6	-0.03	0	0
41922	268	-4	-0.03	0	0
41924	269	-4	-0.03	0	0
41926	270	-6	-0.03	0	0
41928	271	-6	-0.03	0	0
41930	272	-4	-0.03	0	0
41932	273	-8	-0.03	0	0
41934	274	-8	-0.03	0	0
41936	275	-8	-0.03	0	0
41938	276	-6	-0.03	0	0
41940	277	-6	-0.03	0	0
41942	278	-8	-0.03	0	0
41944	279	-8	-0.03	0	0
41946	280	-6	-0.03	0	0
41948	281	-6	-0.03	0	0
41950	282	-8	-0.03	0	0
41952	283	-12	-0.04	0	0
41954	284	-10	-0.04	0	0
41956	285	-8	-0.03	0	0
41958	286	-6	-0.03	0	0
41960	287	-4	-0.03	0	0
41962	288	-2	-0.02	0	0
41964	289	-2	-0.02	0	0
41966	290	-6	-0.03	0	0
41968	291	-8	-0.03	0	0
41970	292	-6	-0.03	0	0
41972	293	-4	-0.03	0	0
41974	294	-2	-0.02	0	0
41976	295	-2	-0.02	0	0
41978	296	-2	-0.02	0	0
41980	297	2	-0.01	0	0
41982	298	6	-0.01	0	0
41984	299	12	0.01	0	0
41986	300	18	0.02	0	0
41988	301	24	0.03	0	0
41990	302	26	0.03	0	0
41992	303	28	0.04	0	0
41994	304	30	0.04	0	0
41996	305	26	0.03	0	0
41998	306	22	0.03	0	0
42000	307	22	0.03	0	0
42002	308	24	0.03	0	0
42004	309	22	0.03	0	0
42006	310	18	0.02	0	0
42008	311	14	0.01	0	0
42010	312	12	0.01	0	0
42012	313	10	0	0	0
42014	314	10	0	0	0
42016	315	8	-0	0	0
42018	316	6	-0.01	0	0
42020	317	2	-0.01	0	0
42022	318	2	-0.01	0	0
42024	319	-2	-0.02	0	0
42026	320	-4	-0.03	0	0
42028	321	-6	-0.03	0	0
42030	322	-4	-0.03	0	0
42032	323	-6	-0.03	0	0
42034	324	-6	-0.03	0	0
42036	325	-6	-0.03	0	0
42038	326	-4	-0.03	0	0
42040	327	-4	-0.03	0	0
42042	328	-6	-0.03	0	0
42044	329	-6	-0.03	0	0
42046	330	-2	-0.02	0	0
42048	331	0	-0.02	0	0
42050	332	-2	-0.02	0	0
42052	333	-4	-0.03	0	0
42054	334	-6	-0.03	0	0
42056	335	-8	-0.03	0	0
42058	336	-8	-0.03	0	0
42060	337	-6	-0.03	0	0
42062	338	-4	-0.03	0	0
42064	339	-6	-0.03	0	0
42066	340	-8	-0.03	0	0
42068	341	-8	-0.03	0	0
42070	342	-8	-0.03	0	0
42072	343	-6	-0.03	0	0
42074	344	-6	-0.03	0	0
42076	345	-8	-0.03	0	0
42078	346	-8	-0.03	0	0
42080	347	-10	-0.04	0	0
42082	348	-10	-0.04	0	0
42084	349	-6	-0.03	0	0
42086	350	-4	-0.03	0	0
42088	351	-6	-0.03	0	0
42090	352	-6	-0.03	0	0
42092	353	-4	-0.03	0	0
42094	354	-4	-0.03	0	0
42096	355	-4	-0.03	0	0
42098	356	-6	-0.03	0	0
42100	357	-8	-0.03	0	0
42102	358	-8	-0.03	0	0
42104	359	-8	-0.03	0	0
42106	360	-8	-0.03	0	0
42108	361	-6	-0.03	0	0
42110	362	-6	-0.03	0	0
42112	363	-6	-0.03	0	0
42114	364	-6	-0.03	0	0
42116	365	-2	-0.02	0	0
42118	366	0	-0.02	0	0
42120	367	4	-0.01	0	0
42122	368	8	-0	0	0
42124	369	14	0.01	0	0
42126	370	20	0.02	0	0
42128	371	24	0.03	0	0
42130	372	28	0.04	0	0
42132	373	28	0.04	0	0
42134	374	28	0.04	0	0
42136	375	28	0.04	0	0
42138	376	26	0.03	0	0
42140	377	24	0.03	0	0
42142	378	22	0.03	0	0
42144	379	20	0.02	0	0
42146	380	14	0.01	0	0
42148	381	12	0.01	0	0
42150	382	14	0.01	0	0
42152	383	14	0.01	0	0
42154	384	14	0.01	0	0
42156	385	10	0	0	0
42158	386	8	-0	0	0
42160	387	6	-0.01	0	0
42162	388	6	-0.01	0	0
42164	389	2	-0.01	0	0
42166	390	-2	-0.02	0	0
42168	391	-6	-0.03	0	0
42170	392	-6	-0.03	0	0
42172	393	-4	-0.03	0	0
42174	394	-4	-0.03	0	0
42176	395	-4	-0.03	0	0
42178	396	-6	-0.03	0	0
42180	397	-6	-0.03	0	0
42182	398	-4	-0.03	0	0
42184	399	-2	-0.02	0	0
42186	400	-2	-0.02	0	0
42188	401	-6	-0.03	0	0
42190	402	-4	-0.03	0	0
42192	403	-4	-0.03	0	0
42194	404	-4	-0.03	0	0
42196	405	-4	-0.03	0	0
42198	406	-6	-0.03	0	0
42200	407	-4	-0.03	0	0
42202	408	-6	-0.03	0	0
42204	409	-4	-0.03	0	0
42206	410	-2	-0.02	0	0
42208	411	-6	-0.03	0	0
42210	412	-12	-0.04	0	0
42212	413	-12	-0.04	0	0
42214	414	-8	-0.03	0	0
42216	415	-8	-0.03	0	0
42218	416	-4	-0.03	0	0
42220	417	-4	-0.03	0	0
42222	418	-6	-0.03	0	0
42224	419	-10	-0.04	0	0
42226	420	-8	-0.03	0	0
42228	421	-6	-0.03	0	0
42230	422	-6	-0.03	0	0
42232	423	-6	-0.03	0	0
42234	424	-4	-0.03	0	0
42236	425	-6	-0.03	0	0
42238	426	-6	-0.03	0	0
42240	427	-4	-0.03	0	0
42242	428	-4	-0.03	0	0
42244	429	-6	-0.03	0	0
42246	430	-6	-0.03	0	0
42248	431	-4	-0.03	0	0
42250	432	-2	-0.02	0	0
42252	433	0	-0.02	0	0
42254	434	-2	-0.02	0	0
42256	435	-2	-0.02	0	0
42258	436	-4	-0.03	0	0
42260	437	-6	-0.03	0	0
42262	438	-4	-0.03	0	0
42264	439	-4	-0.03	0	0
42266	440	-4	-0.03	0	0
42268	441	-4	-0.03	0	0
42270	442	0	-0.02	0	0
42272	443	2	-0.01	0	0
42274	444	6	-0.01	0	0
42276	445	14	0.01	0	0
42278	446	18	0.02	0	0
42280	447	22	0.03	0	0
42282	448	28	0.04	0	0
42284	449	32	0.05	0	0
42286	450	30	0.04	0	0
42288	451	28	0.04	0	0
42290	452	26	0.03	0	0
42292	453	26	0.03	0	0
42294	454	24	0.03	0	0
42296	455	20	0.02	0	0
42298	456	20	0.02	0	0
42300	457	18	0.02	0	0
42302	458	18	0.02	0	0
42304	459	18	0.02	0	0
42306	460	16	0.01	0	0
42308	461	14	0.01	0	0
42310	462	12	0.01	0	0
42312	463	10	0	0	0
42314	464	8	-0	0	0
42316	465	6	-0.01	0	0
42318	466	2	-0.01	0	0
42320	467	-2	-0.02	0	0
42322	468	-4	-0.03	0	0
42324	469	-4	-0.03	0	0
42326	470	-2	-0.02	0	0
42328	471	-4	-0.03	0	0
42330	472	-8	-0.03	0	0
42332	473	-4	-0.03	0	0
42334	474	0	-0.02	0	0
42336	475	-2	-0.02	0	0
42338	476	-2	-0.02	0	0
42340	477	-2	-0.02	0	0
42342	478	-2	-0.02	0	0
42344	479	-2	-0.02	0	0
42346	480	-2	-0.02	0	0
42348	481	-4	-0.03	0	0
42350	482	-4	-0.03	0	0
42352	483	-6	-0.03	0	0
42354	484	-8	-0.03	0	0
42356	485	-6	-0.03	0	0
42358	486	-6	-0.03	0	0
42360	487	-8	-0.03	0	0
42362	488	-8	-0.03	0	0
42364	489	-6	-0.03	0	0
42366	490	-6	-0.03	0	0
42368	491	-8	-0.03	0	0
42370	492	-10	-0.04	0	0
42372	493	-8	-0.03	0	0
42374	494	-6	-0.03	0	0
42376	495	-4	-0.03	0	0
42378	496	-6	-0.03	0	0
42380	497	-4	-0.03	0	0
42382	498	-6	-0.03	0	0
42384	499	-10	-0.04	0	0
42386	500	-8	-0.03	0	0
42388	501	-6	-0.03	0	0
42390	502	-4	-0.03	0	0
42392	503	-6	-0.03	0	0
42394	504	-6	-0.03	0	0
42396	505	-6	-0.03	0	0
42398	506	-8	-0.03	0	0
42400	507	-6	-0.03	0	0
42402	508	-2	-0.02	0	0
42404	509	-4	-0.03	0	0
42406	510	-4	-0.03	0	0
42408	511	-2	-0.02	0	0
42410	512	0	-0.02	0	0
42412	513	-2	-0.02	0	0
42414	514	-4	-0.03	0	0
42416	515	-6	-0.03	0	0
42418	516	-6	-0.03	0	0
42420	517	-2	-0.02	0	0
42422	518	-2	-0.02	0	0
42424	519	-4	-0.03	0	0
42426	520	-8	-0.03	0	0
42428	521	-6	-0.03	0	0
42430	522	-2	-0.02	0	0
42432	523	-2	-0.02	0	0
42434	524	-4	-0.03	0	0
42436	525	-4	-0.03	0	0
42438	526	-6	-0.03	0	0
42440	527	-4	-0.03	0	0
42442	528	0	-0.02	0	0
42444	529	8	-0	0	0
42446	530	12	0.01	0	0
42448	531	18	0.02	0	0
42450	532	24	0.03	0	0
42452	533	30	0.04	0	0
42454	534	32	0.05	0	0
42456	535	30	0.04	0	0
42458	536	32	0.05	0	0
42460	537	34	0.05	0	0
42462	538	32	0.05	0	0
42464	539	30	0.04	0	0
42466	540	28	0.04	0	0
42468	541	24	0.03	0	0
42470	542	20	0.02	0	0
42472	543	20	0.02	0	0
42474	544	18	0.02	0	0
42476	545	16	0.01	0	0
42478	546	16	0.01	0	0
42480	547	18	0.02	0	0
42482	548	14	0.01	0	0
42484	549	12	0.01	0	0
42486	550	12	0.01	0	0
42488	551	10	0	0	0
42490	552	6	-0.01	0	0
42492	553	-2	-0.02	0	0
42494	554	-2	-0.02	0	0
42496	555	-4	-0.03	0	0
42498	556	-4	-0.03	0	0
42500	557	-8	-0.03	0	0
42502	558	-6	-0.03	0	0
42504	559	-2	-0.02	0	0
42506	560	-2	-0.02	0	0
42508	561	-2	-0.02	0	0
42510	562	-4	-0.03	0	0
42512	563	-8	-0.03	0	0
42514	564	-6	-0.03	0	0
42516	565	-4	-0.03	0	0
42518	566	-4	-0.03	0	0
42520	567	-4	-0.03	0	0
42522	568	-4	-0.03	0	0
42524	569	-6	-0.03	0	0
42526	570	-6	-0.03	0	0
42528	571	-6	-0.03	0	0
42530	572	-6	-0.03	0	0
42532	573	-8	-0.03	0	0
42534	574	-10	-0.04	0	0
42536	575	-8	-0.03	0	0
42538	576	-8	-0.03	0	0
42540	577	-6	-0.03	0	0
42542	578	-4	-0.03	0	0
42544	579	-4	-0.03	0	0
42546	580	-6	-0.03	0	0
42548	581	-6	-0.03	0	0
42550	582	-8	-0.03	0	0
42552	583	-8	-0.03	0	0
42554	584	-10	-0.04	0	0
42556	585	-8	-0.03	0	0
42558	586	-6	-0.03	0	0
42560	587	-6	-0.03	0	0
42562	588	-6	-0.03	0	0
42564	589	-6	-0.03	0	0
42566	590	-8	-0.03	0	0
42568	591	-8	-0.03	0	0
42570	592	-6	-0.03	0	0
42572	593	-4	-0.02	0	0
42574	594	-6	-0.03	0	0
42576	595	-8	-0.03	0	0
42578	596	-8	-0.03	0	0
42580	597	-4	-0.02	0	0
42582	598	-4	-0.02	0	0
42584	599	-2	-0.02	0	0
42586	600	-4	-0.02	0	0
42588	601	-6	-0.02	0	0
42590	602	-6	-0.02	0	0
42592	603	-8	-0.03	0	0
42594	604	-8	-0.03	0	0
42596	605	-6	-0.02	0	0
42598	606	-8	-0.03	0	0
42600	607	-8	-0.03	0	0
42602	608	-6	-0.02	0	0
42604	609	-6	-0.02	0	0
42606	610	-6	-0.02	0	0
42608	611	-6	-0.02	0	0
42610	612	-4	-0.02	0	0
42612	613	-4	-0.02	0	0
42614	614	-6	-0.02	0	0
42616	615	-6	-0.02	0	0
42618	616	-4	-0.02	0	0
42620	617	-2	-0.01	0	0
42622	618	-4	-0.02	0	0
42624	619	-4	-0.01	0	0
42626	620	-6	-0.02	0	0
42628	621	-6	-0.02	0	0
42630	622	-6	-0.02	0	0
42632	623	-4	-0.02	0	0
42634	624	-2	-0.01	0	0
42636	625	4	-0	0	0
42638	626	12	0.01	0	0
42640	627	20	0.03	0	0
42642	628	26	0.04	0	0
42644	629	28	0.04	0	0
42646	630	30	0.05	0	0
42648	631	32	0.05	0	0
42650	632	34	0.05	0	0
42652	633	34	0.05	0	0
42654	634	32	0.05	0	0
42656	635	30	0.04	0	0
42658	636	28	0.04	0	0
42660	637	28	0.04	0	0
42662	638	28	0.04	0	0
42664	639	24	0.04	0	0
42666	640	20	0.03	0	0
42668	641	20	0.03	0	0
42670	642	18	0.03	0	0
42672	643	16	0.03	0	0
42674	644	14	0.03	0	0
42676	645	14	0.03	0	0
42678	646	10	0.03	0	0
42680	647	8	0.03	0	0
42682	648	4	0.02	0	0
42684	649	2	0.02	0	0
42686	650	0	0.01	0	0
42688	651	-2	0.01	0	0
42690	652	-8	-0.01	0	0
42692	653	-8	-0.01	0	0
42694	654	-8	-0.01	0	0
42696	655	-6	-0.01	0	0
42698	656	-4	-0	0	0
42700	657	0	0	0	0
42702	658	2	0.01	0	0
42704	659	-2	-0	0	0
42706	660	-2	-0.01	0	0
42708	661	-6	-0.01	0	0
42710	662	-4	-0	0	0
42712	663	-4	0	0	0
42714	664	-8	-0	0	0
42716	665	-10	-0	0	0
42718	666	-8	0	0	0
42720	667	-6	0.01	0	0
42722	668	-6	0.02	0	0
42724	669	-6	0.02	0	0
42726	670	-6	0.03	0	0
42728	671	-8	0.03	0	0
42730	672	-8	0.03	0	0
42732	673	-4	0.05	0	0
42734	674	-4	0.05	0	0
42736	675	-6	0.05	0	0
42738	676	-8	0.05	0	0
42740	677	-6	0.06	0	0
42742	678	-6	0.06	0	0
42744	679	-6	0.07	0	0
42746	680	-6	0.07	0	0
42748	681	-8	0.07	0	0
42750	682	-6	0.08	0	0
42752	683	-4	0.09	0	0
42754	684	-4	0.1	0	0
42756	685	-6	0.1	0	0
42758	686	-8	0.1	0	0
42760	687	-8	0.1	0	0
42762	688	-8	0.11	0	0
42764	689	-4	0.12	0	0
42766	690	-4	0.12	0	0
42768	691	-4	0.12	0	0
42770	692	-4	0.12	0	0
42772	693	-6	0.13	0	0
42774	694	-8	0.13	0	0
42776	695	-6	0.14	0	0
42778	696	-6	0.14	0	0
42780	697	-6	0.14	0	0
42782	698	-6	0.14	0	0
42784	699	-8	0.14	0	0
42786	700	-10	0.13	0	0
42788	701	-6	0.14	0	0
42790	702	-4	0.14	0	0
42792	703	-6	0.13	0	0
42794	704	-10	0.11	0	0
42796	705	-8	0.12	0	0
42798	706	-4	0.12	0	0
42800	707	-4	0.12	0	0
42802	708	-6	0.11	0	0
42804	709	-6	0.1	0	0
42806	710	-6	0.1	0	0
42808	711	-6	0.1	0	0
42810	712	-6	0.09	0	0
42812	713	-6	0.09	0	0
42814	714	-6	0.08	0	0
42816	715	-6	0.07	0	0
42818	716	-4	0.08	0	0
42820	717	-4	0.07	0	0
42822	718	-6	0.06	0	0
42824	719	-4	0.06	0	0
42826	720	-6	0.04	0	0
42828	721	-6	0.03	0	0
42830	722	-6	0.02	0	0
42832	723	-4	0.02	0	0
42834	724	-2	0.03	0	0
42836	725	0	0.03	0	0
42838	726	4	0.05	0	0
42840	727	10	0.09	0	0
42842	728	19	0.17	0	0
42844	729	26	0.25	0	0
42846	730	30	0.31	0	0
42848	731	34	0.39	0	0
42850	732	38	0.47	0	0
42852	733	38	0.51	0	0
42854	734	36	0.49	0	0
42856	735	34	0.47	0	0
42858	736	32	0.44	0	0
42860	737	32	0.44	0	0
42862	738	26	0.32	0	0
42864	739	22	0.24	0	0
42866	740	20	0.2	0	0
42868	741	20	0.2	0	0
42870	742	20	0.2	0	0
42872	743	20	0.19	0	0
42874	744	18	0.15	0	0
42876	745	12	0.03	0	0
42878	746	8	-0.05	0	0
42880	747	6	-0.09	0	0
42882	748	4	-0.13	0	0
42884	749	2	-0.17	0	0
42886	750	-2	-0.25	0	0
42888	751	-4	-0.28	0	0
42890	752	-2	-0.24	0	0
42892	753	0	-0.2	0	0
42894	754	-2	-0.24	0	0
42896	755	-2	-0.24	0	0
42898	756	-2	-0.24	0	0
42900	757	-4	-0.27	0	0
42902	758	-6	-0.31	0	0
42904	759	-4	-0.27	0	0
42906	760	-2	-0.23	0	0
42908	761	-2	-0.23	0	0
42910	762	-4	-0.27	0	0
42912	763	-6	-0.31	0	0
42914	764	-6	-0.31	0	0
42916	765	-10	-0.39	0	0
42918	766	-10	-0.39	0	0
42920	767	-8	-0.35	0	0
42922	768	-6	-0.31	0	0
42924	769	-4	-0.27	0	0
42926	770	-6	-0.32	0	0
42928	771	-6	-0.33	0	0
42930	772	-10	-0.42	0	0
42932	773	-10	-0.43	0	0
42934	774	-12	-0.48	0	0
42936	775	-12	-0.48	0	0
42938	776	-10	-0.44	0	0
42940	777	-10	-0.44	0	0
42942	778	-10	-0.44	0	0
42944	779	-10	-0.44	0	0
42946	780	-6	-0.35	0	0
42948	781	-4	-0.3	0	0
42950	782	-4	-0.3	0	0
42952	783	-4	-0.3	0	0
42954	784	-4	-0.3	0	0
42956	785	-4	-0.31	0	0
42958	786	-6	-0.37	0	0
42960	787	-6	-0.38	0	0
42962	788	-4	-0.34	0	0
42964	789	-6	-0.42	0	0
42966	790	-6	-0.44	0	0
42968	791	-6	-0.46	0	0
42970	792	-6	-0.48	0	0
42972	793	-8	-0.58	0	0
42974	794	-8	-0.6	0	0
42976	795	-8	-0.62	0	0
42978	796	-6	-0.53	0	0
42980	797	-6	-0.54	0	0
42982	798	-8	-0.65	0	0
42984	799	-8	-0.66	0	0
42986	800	-8	-0.67	0	0
42988	801	-6	-0.56	0	0
42990	802	-6	-0.56	0	0
42992	803	-6	-0.56	0	0
42994	804	-6	-0.56	0	0
42996	805	-4	-0.44	0	0
42998	806	-4	-0.44	0	0
43000	807	-4	-0.44	0	0
43002	808	-6	-0.56	0	0
43004	809	-6	-0.56	0	0
43006	810	-8	-0.68	0	0
43008	811	-8	-0.68	0	0
43010	812	-6	-0.56	0	0
43012	813	-4	-0.43	0	0
43014	814	-6	-0.55	0	0
43016	815	-4	-0.42	0	0
43018	816	-4	-0.42	0	0
43020	817	-6	-0.55	0	0
43022	818	-6	-0.55	0	0
43024	819	-6	-0.55	0	0
43026	820	-8	-0.68	0	0
43028	821	-6	-0.54	0	0
43030	822	-2	-0.28	0	0
43032	823	-2	-0.28	0	0
43034	824	-4	-0.41	0	0
43036	825	-4	-0.41	0	0
43038	826	-4	-0.41	0	0
43040	827	0	-0.13	0	0
43042	828	4	0.15	0	0
43044	829	4	0.16	0	0
43046	830	8	0.45	0	0
43048	831	14	0.88	64	0
43050	832	24	1.59	0	0
43052	833	30	2.02	0	0
43054	834	36	2.44	0	0
43056	835	38	2.57	0	0
43058	836	38	2.57	0	0
43060	837	36	2.42	0	0
43062	838	34	2.27	0	0
43064	839	32	2.12	0	0
43066	840	28	1.83	0	0
43068	841	26	1.69	0	0
43070	842	24	1.54	0	0
43072	843	22	1.4	0	0
43074	844	22	1.4	0	0
43076	845	20	1.26	0	0
43078	846	16	0.97	0	0
43080	847	16	0.97	0	0
43082	848	16	0.97	0	0
43084	849	14	0.83	0	0
43086	850	12	0.68	0	0
43088	851	10	0.55	0	0
43090	852	6	0.27	0	0
43092	853	4	0.13	0	0
43094	854	0	-0.15	0	0
43096	855	-2	-0.29	0	0
43098	856	0	-0.15	0	0
43100	857	-2	-0.29	0	0
43102	858	-6	-0.57	0	0
43104	859	-8	-0.71	0	0
